source,target,value,ip
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.995555,70045-menaracelcom-aggb01
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.995555,70045-menaracelcom-aggb01
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.995195,70038-bktlanjan-aggb1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.994594,53032-sg_bari-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.994594,53032-sg_bari-acc1
Line protocol on Interface <*> changed state to <*>,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> <*>",0.994594,53032-sg_bari-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Line protocol on Interface <*> changed state to <*>,0.993916,20038-bktforbes-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Interface <*> changed state to <*>,0.993916,20038-bktforbes-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Interface <*> changed state to <*>,0.993916,20038-bktforbes-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Line protocol on Interface <*> changed state to <*>,0.993916,20038-bktforbes-acc1
Running-config file is Modified,neighbor <*> vpn vrf <*> Up,0.993168,kmpce01-poi-asr907
interface <*> update IP Routing state to <*> interface is not suppressed,neighbor <*> vpn vrf <*> Up,0.993168,kmpce01-poi-asr907
Configured from <*> by <*> on <*>,neighbor <*> vpn vrf <*> Up,0.993168,kmpce01-poi-asr907
This may cause traffic loop if not used properly command accepted .,neighbor <*> vpn vrf <*> Up,0.993168,kmpce01-poi-asr907
Interface <*> changed state to <*> <*>,neighbor <*> vpn vrf <*> Up,0.993168,kmpce01-poi-asr907
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",neighbor <*> vpn vrf <*> Up,0.993168,kmpce01-poi-asr907
The system clock has been set.,neighbor <*> vpn vrf <*> Up,0.993168,kmpce01-poi-asr907
User <*> has exited tty session 0,neighbor <*> vpn vrf <*> Up,0.993168,kmpce01-poi-asr907
Running-config file is Modified,Interface <*> changed state to <*>,0.991256,kmpce01-poi-asr907
Configured from <*> by <*> on <*>,Interface <*> changed state to <*>,0.991256,kmpce01-poi-asr907
interface <*> update IP Routing state to <*> interface is not suppressed,Interface <*> changed state to <*>,0.991256,kmpce01-poi-asr907
Interface <*> changed state to <*> <*>,Interface <*> changed state to <*>,0.991256,kmpce01-poi-asr907
This may cause traffic loop if not used properly command accepted .,Interface <*> changed state to <*>,0.991256,kmpce01-poi-asr907
User <*> has exited tty session 0,Interface <*> changed state to <*>,0.991256,kmpce01-poi-asr907
The system clock has been set.,Interface <*> changed state to <*>,0.991256,kmpce01-poi-asr907
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Interface <*> changed state to <*>,0.991256,kmpce01-poi-asr907
neighbor <*> Up,Line protocol on Interface <*> changed state to <*>,0.990341,30192-bekenu-acc1
neighbor <*> Up,Interface <*> changed state to <*>,0.990341,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.99005,30157-tt844-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.99005,30157-tt844-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.989676,53032-sg_bari-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.987785,10.240.108.187
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.987785,10.240.108.187
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.987785,10.240.108.187
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.987785,10.240.108.187
The Power Supply in slot <*> is switched off or encountering a failure condition.,Interface <*> changed state to <*>,0.987095,30192-bekenu-acc1
The Power Supply in slot <*> is switched off or encountering a failure condition.,Line protocol on Interface <*> changed state to <*>,0.987095,30192-bekenu-acc1
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.987095,30192-bekenu-acc1
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.987095,30192-bekenu-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.987095,30192-bekenu-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.987095,30192-bekenu-acc1
asserted CRITICAL Power Supply Module <*> Power Supply Failure,Interface <*> changed state to <*>,0.987095,30192-bekenu-acc1
asserted CRITICAL Power Supply Module <*> Power Supply Failure,Line protocol on Interface <*> changed state to <*>,0.987095,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.987009,70045-menaracelcom-aggb01
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.98683,70045-menaracelcom-aggb01
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Line protocol on Interface <*> changed state to <*>,0.986553,30078-pknkabong-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Interface <*> changed state to <*>,0.986553,30078-pknkabong-acc1
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.985714,30054-bt34btu-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,0.985045,70562-tmnpelangi-acc1
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,0.985045,70562-tmnpelangi-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",Line protocol on Interface <*> changed state to <*>,0.984965,70057-bt18rwg-aggb01
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,0.984965,70057-bt18rwg-aggb01
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,0.984965,70057-bt18rwg-aggb01
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Interface <*> changed state to <*>,0.984965,70057-bt18rwg-aggb01
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Line protocol on Interface <*> changed state to <*>,0.984965,70057-bt18rwg-aggb01
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",Interface <*> changed state to <*>,0.984965,70057-bt18rwg-aggb01
Interface <*> changed to <*> Kbit,Interface <*> operational duplex mode changed to Full,0.983333,kpgcswa05-n3k
Interface <*> changed to <*> Kbit,Interface <*> operational speed changed to <*> Gbps,0.983333,kpgcswa05-n3k
Interface <*> changed to <*> Kbit,Interface <*> <*> is down <*>,0.983333,kpgcswa05-n3k
<*> Ethernet1 <*> is <*>,Interface <*> operational duplex mode changed to Full,0.983333,kpgcswa05-n3k
Interface <*> changed to <*> Kbit,Interface <*> operational duplex mode changed to Full,0.983333,kpgcswa06-n3k
<*> Ethernet1 <*> is <*>,Interface <*> operational speed changed to <*> Gbps,0.983333,kpgcswa05-n3k
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.983333,10.244.55.48
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.983333,10.244.55.48
<*> Ethernet1 <*> is <*>,Interface <*> <*> is down <*>,0.983333,kpgcswa05-n3k
Interface <*> changed to <*> Kbit,Interface <*> operational speed changed to <*> Gbps,0.983333,kpgcswa06-n3k
Interface <*> changed to <*> Kbit,Interface <*> <*> is down <*>,0.983333,kpgcswa06-n3k
<*> first operational port changed from <*> <*> <*> <*>,Interface <*> operational duplex mode changed to Full,0.983333,kpgcswa05-n3k
<*> first operational port changed from <*> <*> <*> <*>,Interface <*> <*> is down <*>,0.983333,kpgcswa05-n3k
<*> first operational port changed from <*> <*> <*> <*>,Interface <*> operational speed changed to <*> Gbps,0.983333,kpgcswa05-n3k
Line protocol on Interface <*> changed state to <*>,R0 0: kernel: FAT-fs <*> : unable to read boot sector to mark fs as dirty,0.983273,kmpce01-poi-asr907
Synchronization source TenGigabitEthernet0 <*> <*> status <*> <*> <*> is posted to all selection process.,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.98318,10.240.109.114
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.982916,10.244.55.30
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.982916,10.244.55.30
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.982222,70045-menaracelcom-aggb01
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.981818,43346-hentianpenawar-acc1
Interface <*> changed state to <*>,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.981818,43346-hentianpenawar-acc1
Line protocol on Interface <*> changed state to <*>,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,0.981818,43346-hentianpenawar-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.981818,43346-hentianpenawar-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Line protocol on Interface <*> changed state to <*>,0.981606,10.240.238.47
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Interface <*> changed state to <*>,0.981606,10.240.238.47
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",0.980229,50004-atbr-agga02
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> <*> vrf <*> vrfid <*>",0.980229,50004-atbr-agga02
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.980013,70038-bktlanjan-aggb1
Synchronization source TenGigabitEthernet0 <*> <*> status <*> <*> <*> is posted to all selection process.,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.978605,10.240.109.114
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.977875,10.244.71.101
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.977875,10.244.71.101
Line protocol on Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.977875,10.244.71.101
Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.977875,10.244.71.101
"exec timer expired, tty <*> <*> , user <*>",BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,0.97746,60062-pokoktai-acc1
"exec timer expired, tty <*> <*> , user <*>",BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,0.97746,10.244.30.32
"exec timer expired, tty <*> <*> , user <*>","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.97746,10.244.26.136
Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.976114,75035-hotelsrisnwg-acc1
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.976114,75035-hotelsrisnwg-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.976114,75035-hotelsrisnwg-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.976114,75035-hotelsrisnwg-acc1
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,The BFD session on link TenGigE0 <*> 0 <*> <*> <*> <*> <*> <*> <*>,0.975,krtpr01-crsx
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,0.975,krtpr01-crsx
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,0.975,krtpr01-crsx
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.975,krtpr01-crsx
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,0.975,krtpr01-crsx
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.975,krtpr01-crsx
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,<*> <*> <*> <*> is Active as part of <*>,0.975,krtpr01-crsx
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.974468,70045-menaracelcom-aggb01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.972549,70039-lingui-aggb01
Interface <*> <*> <*> changed state to <*>,Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.971588,53032-sg_bari-acc1
Interface <*> changed state to <*>,Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.971588,53032-sg_bari-acc1
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",0.971428,10.240.109.117
