source,target,value,ip
Interface <*> is down No operational members,Interface <*> operational speed changed to <*> Gbps,1,kpgcswa05-n3k
Interface <*> is down No operational members,Interface <*> operational duplex mode changed to Full,1,kpgcswa05-n3k
Interface <*> is down No operational members,Interface <*> <*> is up in mode <*>,1,kpgcswa05-n3k
Interface <*> is down No operational members,Interface <*> is up in mode <*>,1,kpgcswa05-n3k
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.244.55.21
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.55.21
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70174-bheuu_ptj-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70174-bheuu_ptj-acc1
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,70174-bheuu_ptj-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,"exec timer expired, tty <*> <*> , user <*>",1,60062-pokoktai-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70174-bheuu_ptj-acc1
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,70174-bheuu_ptj-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,70174-bheuu_ptj-acc1
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,70174-bheuu_ptj-acc1
User <*> has exited tty session <*> <*>,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",1,10.244.71.154
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> is going UP,1,10.244.57.249
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,1,10.244.57.249
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,1,10.244.57.249
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",1,10.244.57.249
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,20052-perkasakeningau-acc1
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,20052-perkasakeningau-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,20052-perkasakeningau-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,20052-perkasakeningau-acc1
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,20052-perkasakeningau-acc1
User <*> has exited tty session <*> <*>,Interface <*> <*> <*> changed state to <*>,1,20052-perkasakeningau-acc1
System Internal synchronization source is selected.,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,70016-dsradamai-aggb01
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,10.240.109.219
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30154-tmnyakin-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30154-tmnyakin-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30154-tmnyakin-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30154-tmnyakin-acc1
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,75035-hotelsrisnwg-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,75035-hotelsrisnwg-acc1
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,75035-hotelsrisnwg-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,75035-hotelsrisnwg-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,75035-hotelsrisnwg-acc1
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,10.244.55.62
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,75035-hotelsrisnwg-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,10.244.55.62
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,75035-hotelsrisnwg-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,75035-hotelsrisnwg-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,1,60013-arau-aggb01
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,1,60013-arau-aggb01
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,60013-arau-aggb01
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,60013-arau-aggb01
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.55.239
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,60013-arau-aggb01
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.55.239
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,60013-arau-aggb01
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",1,10.240.106.48
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,10.244.55.62
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.62
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.62
Connection to PCE <*> <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.109.202
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Connection to PCE <*> <*>,1,10.240.109.202
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,10.244.55.62
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.62
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.62
Interface <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",1,53046-suragate-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,53046-suragate-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,53046-suragate-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,53046-suragate-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,53046-suragate-acc1
Line protocol on Interface <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",1,53046-suragate-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,53046-suragate-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70284-sabakbernam-aggb01
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70284-sabakbernam-aggb01
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,53046-suragate-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70284-sabakbernam-aggb01
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70284-sabakbernam-aggb01
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,53046-suragate-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,53046-suragate-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",1,10.244.26.138
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.240.238.14
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.238.14
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","exec timer expired, tty <*> <*> , user <*>",1,10.244.26.138
neighbor <*> vpn vrf <*> Up,Warning!!! ' sdm prefer <*> ' is a hidden command. Use of this command is not recommended supported and will be removed in future.,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,"WARNING: Command has been added to the configuration using a type <*> password. However, type <*> passwords will soon be deprecated. Migrate to a supported password type",1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,neighbor <*> vpn vrf <*> Down <*> <*> <*> <*>,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,This may cause traffic loop if not used properly command accepted .,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,Running-config file is Modified,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,Interface <*> changed state to <*> <*>,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,neighbor <*> vpn vrf <*> Down <*> <*>,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,The system clock has been set.,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,BFD-SYSLOG: BFD session <*> <*> is going UP,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,interface <*> update IP Routing state to <*> interface is not suppressed,1,kmpce01-poi-asr907
User <*> has exited tty session <*> <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.109.120
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.109.120
User <*> has exited tty session <*> <*>,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,1,10.240.109.120
neighbor <*> vpn vrf <*> Up,Port-channel <*> is up as its bundled ports <*> meets min-links,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,Configured from <*> by <*> on <*>,1,kmpce01-poi-asr907
neighbor <*> vpn vrf <*> Up,User <*> has exited tty session 0,1,kmpce01-poi-asr907
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,53039-jlnkamaruddin-acc1
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,53039-jlnkamaruddin-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.26.69
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.26.69
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,50152-tm_peramu-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,66131-tolipohselatan-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,30213-desapujut-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30213-desapujut-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,30213-desapujut-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30213-desapujut-acc1
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,30213-desapujut-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,30213-desapujut-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30213-desapujut-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,30213-desapujut-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30213-desapujut-acc1
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,30213-desapujut-acc1
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.253.194
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.244.253.194
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,10.240.109.118
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,50091-inderasempurna2-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,50091-inderasempurna2-acc1
Line protocol on Interface <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",1,50091-inderasempurna2-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,50091-inderasempurna2-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,50091-inderasempurna2-acc1
Interface <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",1,50091-inderasempurna2-acc1
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,1,krtpr01-crsx
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",1,krtpr01-crsx
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.240.238.53
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,43162-endau-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,43162-endau-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.55.30
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.30
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.30
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.244.55.30
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.30
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.30
BFD-SYSLOG: BFD session <*> <*> is going UP,User <*> has exited tty session <*> <*>,1,70643-psnsubangdamai-acc1
User <*> has exited tty session <*> <*>,BFD-SYSLOG: BFD session <*> <*> is going UP,1,70643-psnsubangdamai-acc1
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,30078-pknkabong-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30078-pknkabong-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,30078-pknkabong-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30078-pknkabong-acc1
The <*> in <*> <*> is functioning properly,"exec timer expired, tty <*> <*> , user <*>",1,30270-pkndebak-acc1
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,30078-pknkabong-acc1
"Stall for message queue 'fman mqipc' have been cleared, current queuedepth: 0 bytes","exec timer expired, tty <*> <*> , user <*>",1,10.240.108.240
cleared CRITICAL Power Supply Module <*> Power Supply Failure,"exec timer expired, tty <*> <*> , user <*>",1,30270-pkndebak-acc1
